Store,Date,Weekly_Sales,Weekly_Sales_Real,Year,Month,Week,Quarter,DayOfWeek,Month_sin,Month_cos,Holiday_Flag,Peak_Season_Flag,Weekly_Sales_Real_lag1,Weekly_Sales_Real_lag2,Weekly_Sales_Real_lag4,Weekly_Sales_Real_rollmean4,Weekly_Sales_Real_rollmean8,Weekly_Sales_Real_rollstd8,Temperature_lag1,Fuel_Price_lag1,Unemployment_lag1,CPI_lag1,Temperature_roll8,Fuel_Price_roll8,Unemployment_roll8,Store_avg_to_date,Momentum_8w,Target
1,2011-04-15,1559889.0,1217975.0995353442,2011,4,15,2,4,0.8660254037844387,-0.4999999999999998,0,0,1261702.3702282412,1169830.3983602617,1236530.0069062624,1218812.2098697387,1232203.7666050121,60120.893850363405,67.84,3.622,7.682,215.0743939,61.6425,3.3705,7.727,1210921.4228357638,0.9997867460359429,1220872.1499324294
1,2011-04-22,1564819.81,1220872.1499324294,2011,4,16,2,4,0.8660254037844387,-0.4999999999999998,0,0,1217975.0995353442,1261702.3702282412,1207186.0639841894,1214173.483027009,1218234.8929554196,45406.842383662646,71.27,3.743,7.682,215.2918561,63.38125,3.45775,7.7195,1211033.3859579794,0.9946092979935975,1134376.7459679332
1,2011-04-29,1455090.69,1134376.7459679332,2011,4,17,2,4,0.8660254037844387,-0.4999999999999998,0,0,1220872.1499324294,1217975.0995353442,1169830.3983602617,1217595.0045140693,1227489.1783087759,35166.4507160133,72.99,3.807,7.682,215.4599053,64.6425,3.5505,7.712,1211187.11664508,0.9386741327554788,1269270.850744752
1,2011-05-06,1629391.28,1269270.850744752,2011,5,18,2,4,0.49999999999999994,-0.8660254037844387,0,0,1134376.7459679332,1220872.1499324294,1261702.3702282412,1208731.5914159871,1208488.3415695808,39586.95930236252,72.03,3.81,7.682,215.6279544,66.19875,3.6157500000000002,7.7045,1210005.4186346624,1.04490992296315,1249122.8548402074
1,2011-05-13,1604775.58,1249122.8548402074,2011,5,19,2,4,0.49999999999999994,-0.8660254037844387,0,0,1269270.850744752,1134376.7459679332,1217975.0995353442,1210623.7115451149,1214717.9607074268,45093.766459809725,64.61,3.906,7.682,215.7960035,67.58,3.671625,7.697,1210903.3797272397,1.026992520168396,1112880.3266257434
1,2011-05-20,1428218.27,1112880.3266257434,2011,5,20,2,4,0.49999999999999994,-0.8660254037844387,0,0,1249122.8548402074,1269270.850744752,1220872.1499324294,1218410.6503713306,1216292.06669917,46170.86793058522,75.64,3.899,7.682,215.9640526,69.19,3.723,7.689500000000001,1211473.8196542987,0.9239325611624898,1143576.45182984
1,2011-05-27,1466046.67,1143576.45182984,2011,5,21,2,4,0.49999999999999994,-0.8660254037844387,0,0,1112880.3266257434,1249122.8548402074,1134376.7459679332,1191412.694544659,1204503.849529364,59066.08345800184,67.63,3.907,7.682,215.7339202,68.8975,3.77725,7.682,1210023.9153450555,0.9520108279017997,1276791.594639953
1,2011-06-03,1635078.41,1276791.594639953,2011,6,22,2,4,1.2246467991473532e-16,-1.0,0,0,1143576.45182984,1112880.3266257434,1269270.850744752,1193712.6210101359,1201222.1062130611,61927.78786201662,77.72,3.786,7.682,215.5037878,71.21625,3.81,7.682,1209060.9086274435,1.0612441439147557,1242097.5983001958
1,2011-06-10,1588948.32,1242097.5983001958,2011,6,23,2,4,1.2246467991473532e-16,-1.0,0,0,1276791.594639953,1143576.45182984,1249122.8548402074,1195592.8069839359,1203108.2592645253,64220.35839365718,83.0,3.699,7.682,215.2736553,73.11125,3.819625,7.682,1210028.4898561938,1.029826153419786,1197923.543718135
1,2011-06-17,1532114.86,1197923.543718135,2011,6,24,2,4,1.2246467991473532e-16,-1.0,0,0,1242097.5983001958,1276791.594639953,1112880.3266257434,1193836.492848933,1206123.5716101318,65570.23472793592,83.13,3.648,7.682,215.0435229,74.59375,3.80775,7.682,1210480.167439912,0.99556914192447,1124499.8678872816
1,2011-06-24,1438830.15,1124499.8678872816,2011,6,25,2,4,1.2246467991473532e-16,-1.0,0,0,1197923.543718135,1242097.5983001958,1143576.45182984,1215097.297122031,1203254.995833345,65334.39244701012,86.41,3.637,7.682,214.9980596,76.27125,3.7865,7.682,1210305.7698882206,0.9355081502076481,1162845.498279184
1,2011-07-01,1488538.09,1162845.498279184,2011,7,26,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1124499.8678872816,1197923.543718135,1276791.594639953,1210328.1511363913,1202020.3860732634,66896.55408394233,83.58,3.594,7.682,215.0910982,77.715,3.7595,7.682,1209130.3465731393,0.97823559853802,1198505.8720656221
1,2011-07-08,1534849.64,1198505.8720656221,2011,7,27,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1162845.498279184,1124499.8678872816,1242097.5983001958,1181841.627046199,1188717.2170150676,62016.46672729154,85.55,3.524,7.962,215.1841368,80.3325,3.71175,7.7170000000000005,1208504.875650248,1.0136298316239822,1135805.1634703374
1,2011-07-15,1455119.97,1135805.1634703374,2011,7,28,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1198505.8720656221,1162845.498279184,1197923.543718135,1170943.6954875558,1182390.0941682444,57382.19215531601,85.83,3.48,7.962,215.2771754,81.60625,3.659375,7.752,1208371.555602453,0.9582785930878551,1090072.4327558817
1,2011-07-22,1396926.82,1090072.4327558817,2011,7,29,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1135805.1634703374,1198505.8720656221,1124499.8678872816,1155414.1004256064,1185255.6987738186,53880.64362501307,88.54,3.575,7.962,215.3611087,84.22,3.6178749999999997,7.787000000000001,1207416.7346533462,0.9249128718657497,1054886.3849866092
1,2011-07-29,1352219.79,1054886.3849866092,2011,7,30,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1090072.4327558817,1135805.1634703374,1162845.498279184,1146807.2416427564,1178567.6963895739,62434.7954715392,85.77,3.651,7.962,215.4222784,85.22625,3.601,7.822,1205892.7826806519,0.9166313025261721,1266845.8380889967
1,2011-08-05,1624383.75,1266845.8380889967,2011,8,31,3,4,-0.8660254037844385,-0.5000000000000004,0,0,1054886.3849866092,1090072.4327558817,1198505.8720656221,1119817.4633196127,1150829.5451829059,61853.0726144685,86.83,3.682,7.962,215.4834482,85.705,3.598875,7.857,1203956.8032230358,1.0978598706999383,1189114.380993356
1,2011-08-12,1525147.09,1189114.380993356,2011,8,32,3,4,-0.8660254037844385,-0.5000000000000004,0,0,1266845.8380889967,1054886.3849866092,1135805.1634703374,1136902.4548254563,1153923.075156506,67436.72316774962,91.65,3.684,7.962,215.544618,86.77,3.6033749999999998,7.8919999999999995,1204752.8669555164,1.03148140249487,1193140.1951404372
1,2011-08-19,1530761.43,1193140.1951404372,2011,8,33,3,4,-0.8660254037844385,-0.5000000000000004,0,0,1189114.380993356,1266845.8380889967,1090072.4327558817,1150229.759206211,1152821.9298159087,66683.3327061533,90.76,3.638,7.962,215.6057878,87.31375,3.6035,7.9270000000000005,1204557.3858809895,1.0273275103865533,1141305.7913699148
1,2011-08-26,1464693.46,1141305.7913699148,2011,8,34,3,4,-0.8660254037844385,-0.5000000000000004,0,0,1193140.1951404372,1189114.380993356,1054886.3849866092,1175996.6998023498,1161401.970722553,66934.03419658718,89.94,3.554,7.962,215.6693107,88.10875,3.5985,7.962,1204416.4329088838,0.9849800870033001,1207598.4535693298
1,2011-09-02,1550229.22,1207598.4535693298,2011,9,35,3,4,-1.0,-1.8369701987210297e-16,0,0,1141305.7913699148,1193140.1951404372,1266845.8380889967,1197601.5513981762,1158709.5073588945,67299.89632539116,87.96,3.523,7.962,215.7332258,88.41,3.598375,7.962,1203646.7909388964,1.0411713022477456,1199641.865059506
1,2011-09-09,1540471.24,1199641.865059506,2011,9,36,3,4,-1.0,-1.8369701987210297e-16,1,0,1207598.4535693298,1141305.7913699148,1189114.380993356,1182789.7052682594,1159846.0800468577,68139.53787817065,87.83,3.533,7.962,215.7971409,88.66,3.605,7.962,1203694.4013320343,1.0272439613143831,1178247.206389965
1,2011-09-16,1514259.78,1178247.206389965,2011,9,37,3,4,-1.0,-1.8369701987210297e-16,0,0,1199641.865059506,1207598.4535693298,1193140.1951404372,1185421.576284797,1167825.6677455038,68657.87295607234,76.0,3.546,7.962,215.861056,87.0925,3.601375,7.962,1203646.1568525995,0.9994907669970535,1072133.9425969496
1,2011-09-23,1380020.27,1072133.9425969496,2011,9,38,3,4,-1.0,-1.8369701987210297e-16,0,0,1178247.206389965,1199641.865059506,1141305.7913699148,1181698.3290971788,1178847.5144497643,61048.59739836553,79.94,3.526,7.962,216.0410526,86.36375000000001,3.58575,7.962,1203347.345670686,0.9078160900287573,1081757.5690307436
1,2011-09-30,1394561.83,1081757.5690307436,2011,9,39,3,4,-1.0,-1.8369701987210297e-16,0,0,1072133.9425969496,1178247.206389965,1207598.4535693298,1164405.3669039377,1181003.4591510568,56153.81774264399,75.8,3.467,7.962,216.3758246,84.985,3.558875,7.962,1201821.6084256426,0.934267209863054,1263202.796014208
1,2011-10-07,1630989.95,1263202.796014208,2011,10,40,4,4,-0.8660254037844386,0.5000000000000001,0,0,1081757.5690307436,1072133.9425969496,1199641.865059506,1132945.145769291,1157867.4255187751,53813.677225476626,79.69,3.355,7.962,216.7105965,83.49,3.5177499999999995,7.962,1200441.5619958162,1.0823168318471228,1155087.547484287
1,2011-10-14,1493525.93,1155087.547484287,2011,10,41,4,4,-0.8660254037844386,0.5000000000000001,0,0,1263202.796014208,1081757.5690307436,1178247.206389965,1148835.3785079666,1167128.4773963818,65142.05838192224,69.31,3.285,7.866,217.0453684,80.80875,3.473625,7.949999999999999,1201154.7578369342,0.9937332027921617,1161218.061154718
1,2011-10-21,1502562.78,1161218.061154718,2011,10,42,4,4,-0.8660254037844386,0.5000000000000001,0,0,1155087.547484287,1263202.796014208,1072133.9425969496,1143045.4637815473,1162371.896439363,64355.91706127346,71.74,3.274,7.866,217.3552733,78.53375,3.438625,7.938,1200637.1487318482,0.9968727004971853,1116100.0239600562
1,2011-10-28,1445249.09,1116100.0239600562,2011,10,43,4,4,-0.8660254037844386,0.5000000000000001,0,0,1161218.061154718,1155087.547484287,1081757.5690307436,1165316.4934209893,1164860.9301624633,63807.496948300635,63.71,3.353,7.866,217.5159762,75.5025,3.417375,7.925999999999999,1200199.15886988,0.9676410282874501,1309726.1517519362
1,2011-11-04,1697229.58,1309726.1517519362,2011,11,44,4,4,-0.5000000000000004,0.8660254037844384,0,1,1116100.0239600562,1161218.061154718,1263202.796014208,1173902.1071533174,1153423.6264613043,63250.53518323428,66.57,3.372,7.866,217.6766791,72.845,3.39725,7.914,1199274.9925521899,1.1221246775431335,1229882.6796408314
1,2011-11-11,1594938.89,1229882.6796408314,2011,11,45,4,4,-0.5000000000000004,0.8660254037844384,0,1,1309726.1517519362,1116100.0239600562,1155087.547484287,1185532.9460877494,1167184.162297858,83481.34647743133,54.98,3.332,7.866,217.837382,70.2175,3.3705000000000003,7.901999999999999,1200475.548630448,1.047922830210713,1185910.31614458
1,2011-11-18,1539483.7,1185910.31614458,2011,11,46,4,4,-0.5000000000000004,0.8660254037844384,0,1,1229882.6796408314,1309726.1517519362,1161218.061154718,1204231.7291268855,1173638.5964542164,86403.85394677358,59.11,3.297,7.866,217.9980849,67.61375,3.341875,7.89,1200791.754340237,0.998358118004548,1425705.7543810557
1,2011-11-25,2033320.66,1564555.9905499779,2011,11,47,4,4,-0.5000000000000004,0.8660254037844384,1,1,1185910.31614458,1229882.6796408314,1116100.0239600562,1210404.792874351,1187860.6431476702,76053.22317792299,62.25,3.308,7.866,218.2205088,65.92,3.322,7.877999999999999,1200633.4411679427,1.2534392704109514,1217509.813094812
1,2011-12-02,1584083.95,1217509.813094812,2011,12,48,4,4,-2.4492935982947064e-16,1.0,0,1,1564555.9905499779,1185910.31614458,1309726.1517519362,1322518.7845218314,1248210.4458375745,142424.60774040464,60.14,3.236,7.866,218.4676211,63.47625,3.307125,7.866,1204464.2048456485,0.9798881017705495,1381655.3902648163
1,2011-12-09,1799682.38,1381655.3902648163,2011,12,49,4,4,-2.4492935982947064e-16,1.0,0,1,1217509.813094812,1564555.9905499779,1229882.6796408314,1299464.6998575502,1242498.82297265,142653.50600620423,48.91,3.172,7.866,218.7147333,60.926249999999996,3.2929999999999997,7.866,1204600.0965982438,1.0872158166366506,1425705.7543810557
1,2011-12-16,1881176.67,1442786.4692904144,2011,12,50,4,4,-2.4492935982947064e-16,1.0,0,1,1381655.3902648163,1217509.813094812,1185910.31614458,1337407.8775135465,1270819.803320216,145286.59123376696,43.93,3.158,7.866,218.9618456,57.449999999999996,3.2785,7.866,1206425.408904085,1.104723548721887,1425705.7543810557
1,2011-12-23,2270188.99,1739728.1974240711,2011,12,51,4,4,-2.4492935982947064e-16,1.0,0,1,1442786.4692904144,1381655.3902648163,1564555.9905499779,1401626.9158000052,1306015.8543371782,149000.12052151322,51.63,3.159,7.866,219.1794533,55.94,3.25425,7.866,1208837.2564590473,1.2570568594710751,1146628.1734062927
1,2011-12-30,1497462.72,1146628.1734062927,2011,12,52,4,4,-2.4492935982947064e-16,1.0,1,1,1739728.1974240711,1442786.4692904144,1217509.813094812,1445419.9675185285,1383969.37602018,192291.30170648114,47.96,3.112,7.866,219.3577216,53.613749999999996,3.22175,7.866,1214199.7912162698,0.840894104762705,1186176.754344108
1,2012-01-06,1550369.92,1186176.754344108,2012,1,1,1,4,0.49999999999999994,0.8660254037844387,0,0,1146628.1734062927,1739728.1974240711,1381655.3902648163,1427699.5575963988,1363582.1287269744,209190.71417342662,44.55,3.129,7.866,219.5359898,52.309999999999995,3.1963749999999997,7.866,1213524.07503817,0.873396846747513,1115824.9036655533
1,2012-01-13,1459601.17,1115824.9036655533,2012,1,2,1,4,0.49999999999999994,0.8660254037844387,0,0,1186176.754344108,1146628.1734062927,1442786.4692904144,1378829.8986162215,1358118.8880648839,213703.27641730898,49.01,3.157,7.348,219.7142581,51.0475,3.178875,7.80125,1213253.3094867438,0.8269300873198221,1065524.2592399213
1,2012-01-20,1394393.84,1065524.2592399213,2012,1,3,1,4,0.49999999999999994,0.8660254037844387,0,0,1115824.9036655533,1186176.754344108,1739728.1974240711,1297089.5072100062,1349358.2115050056,223005.5154549923,48.53,3.261,7.348,219.8925263,49.3325,3.173,7.7364999999999995,1212298.1290375164,0.8279265289661872,1007734.1814395769
1,2012-01-27,1319325.59,1007734.1814395769,2012,1,4,1,4,0.49999999999999994,0.8660254037844387,0,0,1065524.2592399213,1115824.9036655533,1146628.1734062927,1128538.5226639688,1286979.2450912485,224003.4324383601,54.11,3.268,7.348,219.9856893,48.57875,3.177,7.671749999999999,1210873.1400103553,0.7993086286519794,1249348.6511015918
1,2012-02-03,1636339.65,1249348.6511015918,2012,2,5,1,4,0.8660254037844386,0.5000000000000001,0,0,1007734.1814395769,1065524.2592399213,1186176.754344108,1093815.0246722898,1260757.2911343442,244626.1990543775,54.26,3.29,7.348,220.0788523,49.2475,3.19175,7.607,1208919.8807933284,1.0041228293202331,1375613.1107900608
1,2012-02-10,1802477.43,1375613.1107900608,2012,2,6,1,4,0.8660254037844386,0.5000000000000001,1,0,1249348.6511015918,1007734.1814395769,1115824.9036655533,1109607.9988616607,1244218.9487389412,239708.01088797252,56.55,3.36,7.348,220.1720153,50.825,3.217,7.54225,1209304.9167010263,1.1131156431207125,1387874.9519344068
1,2012-02-17,1819870.0,1387874.9519344068,2012,2,7,1,4,0.8660254037844386,0.5000000000000001,0,0,1375613.1107900608,1249348.6511015918,1065524.2592399213,1174555.0506427877,1235822.278926397,232836.80565663756,48.02,3.409,7.348,220.2651783,50.37375,3.24825,7.4775,1210873.8619282811,1.164480321337991,1172849.3027084174
1,2012-02-24,1539387.83,1172849.3027084174,2012,2,8,1,4,0.8660254037844386,0.5000000000000001,0,0,1387874.9519344068,1375613.1107900608,1007734.1814395769,1255142.7238164092,1191840.623240189,137951.64725128625,45.32,3.51,7.348,220.4257586,50.043749999999996,3.2979999999999996,7.41275,1212528.077722731,0.9813667296720111,1285166.6275129688
1,2012-03-02,1688420.76,1285166.6275129688,2012,3,9,1,4,1.0,6.123233995736766e-17,0,0,1172849.3027084174,1387874.9519344068,1249348.6511015918,1296421.5041336191,1195118.2644029546,137032.40494664348,57.25,3.555,7.348,220.636902,51.63125,3.3512500000000003,7.348,1212160.6816577837,1.0643272411388578,1274061.324727949
1,2012-03-09,1675431.16,1274061.324727949,2012,3,10,1,4,1.0,6.123233995736766e-17,0,0,1285166.6275129688,1172849.3027084174,1375613.1107900608,1305375.9982364634,1207491.998549062,140534.20669570507,60.96,3.63,7.348,220.8480454,53.125,3.410375,7.348,1212830.4609775562,1.038125037202263,1274733.7435484673
1,2012-03-16,1677472.78,1274733.7435484673,2012,3,11,1,4,1.0,6.123233995736766e-17,0,0,1274061.324727949,1285166.6275129688,1387874.9519344068,1279988.0517209354,1227271.5511818614,136877.32570540105,58.76,3.669,7.348,221.0591887,54.40375,3.461375,7.348,1213387.1051934687,1.0170022500818818,1147893.4995145046
1,2012-03-23,1511068.07,1147893.4995145046,2012,3,12,1,4,1.0,6.123233995736766e-17,0,0,1274733.7435484673,1274061.324727949,1172849.3027084174,1251702.7496244507,1253422.7367204297,120574.34769762185,64.74,3.734,7.348,221.2118132,55.732499999999995,3.519625,7.348,1213939.7776110815,0.9031827660972575,1252711.4631206132
1,2012-03-30,1649604.63,1252711.4631206132,2012,3,13,1,4,1.0,6.123233995736766e-17,0,0,1147893.4995145046,1274733.7435484673,1285166.6275129688,1245463.7988259725,1270942.6514797958,84587.39154846797,65.93,3.787,7.348,221.2864126,57.19125,3.5817499999999995,7.348,1213350.0786995047,0.9853294929789443,1425705.7543810557
1,2012-04-06,1899676.88,1442130.586388153,2012,4,14,2,4,0.8660254037844387,-0.4999999999999998,0,0,1252711.4631206132,1147893.4995145046,1274061.324727949,1237350.0077278835,1271363.0029821736,84473.0299109777,67.61,3.845,7.348,221.3610119,58.573750000000004,3.642375,7.348,1213698.4095350897,1.1269482937396755,1230183.9993920368
1,2012-04-13,1621031.7,1230183.9993920368,2012,4,15,2,4,0.8660254037844387,-0.4999999999999998,0,0,1442130.586388153,1252711.4631206132,1274733.7435484673,1279367.3231429346,1279677.687431935,98336.34716824518,70.43,3.891,7.143,221.4356112,61.375,3.702625,7.322375,1215702.2005601167,0.9763626070490762,1154428.8132384615
1,2012-04-20,1521577.87,1154428.8132384615,2012,4,16,2,4,0.8660254037844387,-0.4999999999999998,0,0,1230183.9993920368,1442130.586388153,1147893.4995145046,1268229.8871038267,1259966.3183641387,88901.97873943922,69.07,3.891,7.143,221.5102105,64.34375,3.7502500000000003,7.296749999999999,1215828.1292456116,0.9179153065733727,1114212.5022797382
1,2012-04-27,1468928.37,1114212.5022797382,2012,4,17,2,4,0.8660254037844387,-0.4999999999999998,0,0,1154428.8132384615,1230183.9993920368,1252711.4631206132,1269863.715534816,1257663.7571803944,91675.91133511574,66.76,3.877,7.143,221.5640737,65.5325,3.7905,7.271125,1215298.824797274,0.9012516919849828,1277432.7240238793
1,2012-05-04,1684519.99,1277432.7240238793,2012,5,18,2,4,0.49999999999999994,-0.8660254037844387,0,0,1114212.5022797382,1154428.8132384615,1442130.586388153,1235238.9753245974,1236294.4915262405,103509.833606784,67.23,3.814,7.143,221.6179368,66.31625,3.8135,7.2455,1214434.839134731,1.0329233310936217,1221455.8851010452
1,2012-05-11,1611096.05,1221455.8851010452,2012,5,19,2,4,0.49999999999999994,-0.8660254037844387,0,0,1277432.7240238793,1114212.5022797382,1230183.9993920368,1194064.5097335288,1236715.9164382317,103692.2639795421,75.55,3.749,7.143,221.6718,68.415,3.8234999999999997,7.219875,1214968.7195151476,0.9930082063387002,1209843.566092032
1,2012-05-18,1595901.87,1209843.566092032,2012,5,20,2,4,0.49999999999999994,-0.8660254037844387,0,0,1221455.8851010452,1277432.7240238793,1154428.8132384615,1191882.481160781,1230056.184132304,102606.94516145212,73.77,3.688,7.143,221.7256632,69.54375,3.81775,7.19425,1215023.2335116677,0.9774144630294402,1179161.0450414645
1,2012-05-25,1555444.55,1179161.0450414645,2012,5,21,2,4,0.49999999999999994,-0.8660254037844387,0,0,1209843.566092032,1221455.8851010452,1114212.5022797382,1205736.1693741737,1237799.9424544948,97742.67470424165,70.33,3.63,7.143,221.742674,70.09375,3.798125,7.168625,1214980.069616504,0.9597551293815729,1231481.4261841874
1,2012-06-01,1624477.58,1231481.4261841874,2012,6,22,2,4,1.2246467991473532e-16,-1.0,0,0,1179161.0450414645,1209843.566092032,1277432.7240238793,1221973.3050646053,1228606.1401946014,99581.53303389304,77.22,3.561,7.143,221.744944,71.295,3.762625,7.143,1214684.0446200161,1.0242926378178343,1286621.0238563488
1,2012-06-08,1697230.96,1286621.0238563488,2012,6,23,2,4,1.2246467991473532e-16,-1.0,0,0,1231481.4261841874,1179161.0450414645,1221455.8851010452,1210485.4806046824,1202274.9951691057,51108.17185160535,77.95,3.501,7.143,221.7472139,72.235,3.7138750000000003,7.143,1214821.72807546,1.063912600125472,1236042.0089330433
1,2012-06-15,1630607.0,1236042.0089330433,2012,6,24,2,4,1.2246467991473532e-16,-1.0,0,0,1286621.0238563488,1231481.4261841874,1209843.566092032,1226776.765293508,1209329.6232271446,58823.60365944933,78.3,3.452,7.143,221.7494839,73.38875,3.659,7.143,1215405.4621875,1.0135385919277584,1157935.5468850585
1,2012-06-22,1527845.81,1157935.5468850585,2012,6,25,2,4,1.2246467991473532e-16,-1.0,0,0,1236042.0089330433,1286621.0238563488,1179161.0450414645,1233326.3760037608,1219531.2726889674,54887.38839158319,79.35,3.393,7.143,221.7626421,74.9625,3.5985,7.143,1215571.885951577,0.9452560901282016,1167254.00327404
1,2012-06-29,1540421.49,1167254.00327404,2012,6,26,2,4,1.2246467991473532e-16,-1.0,0,0,1157935.5468850585,1236042.0089330433,1231481.4261841874,1228020.0014646596,1224996.6532646322,43999.03373816112,78.39,3.346,7.143,221.8030211,76.3575,3.54,7.143,1215110.7952390446,0.9636976327021118,1340862.4947220534
1,2012-07-06,1769854.16,1340862.4947220534,2012,7,27,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1167254.00327404,1157935.5468850585,1286621.0238563488,1211963.1457371227,1211224.3131709024,42457.807774730434,84.88,3.286,7.143,221.8434,77.52375,3.482125,7.143,1214730.9794297987,1.0935549013656145,1156673.4462277195
1,2012-07-13,1527014.04,1156673.4462277195,2012,7,28,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1340862.4947220534,1167254.00327404,1236042.0089330433,1225523.5134535488,1226150.1393735285,62721.366644561764,81.57,3.227,6.908,221.8837789,78.49875,3.4244999999999997,7.113625,1215724.1409675328,0.9484786973766913,1134617.98773949
1,2012-07-20,1497954.76,1134617.98773949,2012,7,29,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1156673.4462277195,1340862.4947220534,1157935.5468850585,1205681.372777218,1219503.8743904894,67342.9524245908,77.12,3.256,6.908,221.9241579,79.3475,3.37775,7.08425,1215262.8074148782,0.9346604722192207,1090014.6321693105
1,2012-07-27,1439123.71,1090014.6321693105,2012,7,30,3,4,-0.4999999999999997,-0.8660254037844388,0,0,1134617.98773949,1156673.4462277195,1167254.00327404,1199851.9829908258,1213935.9922277427,72777.12755612256,80.42,3.311,6.908,221.9327267,79.7475,3.3465,7.054875,1214637.6537739837,0.9111909917772157,1235399.86463587
1,2012-08-03,1631135.79,1235399.86463587,2012,8,31,3,4,-0.8660254037844385,-0.5000000000000004,0,0,1090014.6321693105,1134617.98773949,1340862.4947220534,1180542.1402146434,1196252.642975883,84195.8826335919,82.66,3.407,6.908,221.9412954,80.33624999999999,3.3347499999999997,7.0255,1213679.0151462555,1.0382820243192874,1206022.8996871677
